Video Title,Comment
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",😂😂😂😂😂❤AIRIN  BANTEN❤
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",Airin Rachmi Diany tinggal di Lantik
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",Amanah bgus asal jgn JD petugas partai Bu Airin 😂
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",Tetep Andra sonii..NU palingan ikhlas ❤
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",02 ngomong naon mending hitut wae nu gede. 01 yang pantas Pimpin BANTENKU.
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",Jaman sekarang Mana Ada yng mau jadi pemimpin harus menderita..Omong kososng
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto","Airin kudu jadi dak, jika tidak, maka pusat akan ""menguasai penuh wilayah Banten"" utk melancarkan agenda2 dari afiliasi politik globalnya, tanpa pertimbangkan kearifan lokal yang berlaku di masyarakat."
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",Andra soni tdk jelas cuma omon omon doang. Tetep bu airin dan bang ade yg layak jadi gubernur banten
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",Bang andra sama aja nyindir wakil ente sendiri waktu pa dim menjabat...😂
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",Prett lah mana ada gubernur yg Hidupnya susah 😂😂😂😂
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",jgn plih no 02 kita ttp bu airin bkn yg lain
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto","Mana ada pemimpin di jaman sekarang menderita prettt  , sini sini , ada orang yg masih banyak mencari kerja susah masih banyak orang yg minta minta di jalan"
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",Tetep airinnn
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",Mending pilih soni  untuk memutus dinasti
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",Emangnya calon wakil gubernurmu Dimyati itu  orang bersih..? Coba lihat bagaimana kinerja dia sewaktu jadi bupati Pandeglang. Parah.
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto","Pemimpin nggak punya solusi, cuma bisa menjatuhkan"
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",pret
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",Dinasti atut gak boleh naik
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto","Kekayaan raja meroket✅
Utang atas nama negara meroket✅
Korupsi meroket✅"
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",Smakin yakin pilih airin❤❤❤
"Tutup Debat Pilkada Banten dengan Airin, Andra Soni Terima Kasih ke Prabowo Subianto",Endors terus pada penguasa😂
Debat Pilkada Banten: Dimyati Pamer Jam Tangan Buatan Pandeglang,"Airin si bagus cuma di belakang nya garong""😅"
Debat Pilkada Banten: Dimyati Pamer Jam Tangan Buatan Pandeglang,ga ada yg bisa di banggakan hasil pemerintahan keluarga Dimyati di kabupaten Pandeglang
Debat Pilkada Banten: Dimyati Pamer Jam Tangan Buatan Pandeglang,Nmr 2 ngomong korupsi aja siapa yang korupsi Dimyati
Debat Pilkada Banten: Dimyati Pamer Jam Tangan Buatan Pandeglang,"Ibu airin kami siap dukung ,kami tdk butuh apa apa ,tapi kami siap memilih"
Debat Pilkada Banten: Dimyati Pamer Jam Tangan Buatan Pandeglang,Coba pamer jalan pandeglang pak 😅
Debat Pilkada Banten: Dimyati Pamer Jam Tangan Buatan Pandeglang,Wilayah Selatan dipakai modal untuk debat...sesudah terpilih gak diperhatikan.jslan pada ajur..😮
Debat Pilkada Banten: Dimyati Pamer Jam Tangan Buatan Pandeglang,pandeglang ajur jalannya.bilang korupdi2 pdjl yg pernh korup sapa tuh
Debat Pilkada Banten: Dimyati Pamer Jam Tangan Buatan Pandeglang,no 1 jangan salah filih bos ❤
Debat Pilkada Banten: Dimyati Pamer Jam Tangan Buatan Pandeglang,d mna merata  ngomong doang merata udah brafa kali menjabat tidak ada kemajuan bos
Debat Pilkada Banten: Dimyati Pamer Jam Tangan Buatan Pandeglang,Airin nih senggol dong
Debat Pilkada Banten: Dimyati Pamer Jam Tangan Buatan Pandeglang,yg pernah korupsi sapa tuh pak ade dl wakil bupati lebak mantap ok gas bu airin
Debat Pilkada Banten: Dimyati Pamer Jam Tangan Buatan Pandeglang,"pak dym, jam tanganya jgn  dibuang yh stelah debat😢"
Debat Pilkada Banten: Dimyati Pamer Jam Tangan Buatan Pandeglang,Dimyati jangan ngomongin diri sendiri ya malu....😁😁
Debat Pilkada Banten: Dimyati Pamer Jam Tangan Buatan Pandeglang,Krupsi melulu yg di omong ga sadar apa siapa yg korupsi. Airin Ade Poko na mah mau ngomong apa ga ngaruh Airin menang '
Debat Pilkada Banten: Dimyati Pamer Jam Tangan Buatan Pandeglang,Andra dimyati
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Udh bu airin, jngan kbnyakan omongan orng dana nya bnyak d korupsi sama kluarga ibu airin.. pke bahas2 kota pandeglang bu.. tau apa samà kota pandeglang, tanya sàma kluarga bu airin knpa pandeglang jalan poros desa jelek2.. orng d korupsi sama kluarga bua airin.. jngan sampe bu airin jadi gubernur.. bisa makin ancur nanti... oilihan kita 02 pilihan prabowo dan tidak korupsi...."
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Awal kekalahan si dimyati
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,😂jualan kecap mulu
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Selamat buat Bu haji Airin terpilih sebagai pejabat no,1 di Banten, aamiin"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Klo ngomong pinter smua orng2 bgini😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Tidak usah ngomong visis misi , benerin dulu jalan kampung kami baru yg lain"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Airin Airin ade Airin ade Airin ade pasti menang pasti menang pasti menang pasti menang Airin ade pasti menang
❤❤"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Kalau udah jadi semuanya juga sama
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mantap Bu Airin. Setuju.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,ibu aku tunggu ke desa
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mantab Ibu Airin...insya Allah kami pilih beliau.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Sy pilih no dua
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Istri saya orang Pandeglang jln ny masih kurang klaw  masuk desa
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Lah kan pemimpinnya dari dulu juga keluarga elu😂 kenapa ngejelekin gitu🤣🤣
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Semangat sukses  sukses aamiin
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Pemimpin wajib membuktikan keluhan rakyat jadikan penderitaan rakyat berakhir..stop pencitraan buktikan
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Saya pilih mana yaaaa??? Terus barisan ini lari nya ke arah siapa yaaaa😅😅😅😅
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Memang bener juga apa yg di sampaikan ibu ini dari dulu begituuuuu aja
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"La bok g sah trllu byk debat...mnding org"" yg mau maju jd gubernur n org yg mmpu di skitar pencalonan bok ulurkan sodakoh breng"" bwt bnerin pa yg  blm bner infrastrukturnya"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Cemangat ibu
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,SAYA DUKUNG MBAK AIRIN KARNA DIA CANTIK MANIS DAN IMUT KALAU SENYUM😂😂😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Betul Buu di kabupaten Lebak jalan nya hancur
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"sya tinggal ditangerang,jalan ok mulus"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Saya pilih Airin saja lah 😂😂😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Jalan rek ka pasirangin parah
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Janji janji politisi hanyalah mimpi
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Dimyati mah mending ngembala aj.😃😃😃
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Jalan menuju kecamatan juga hancur،.. udh hanpir 15 tahun,apalagi menuju desa2 picung"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mntappp
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,cerdasnya ibu airin❤
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Jangan jauh2 jalan alternatif kadukacang arah banjar jg ancur.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Apabila ibu jadi gubernur benahi pandeglang bu hampir 20 tahun jalan masih banyak jalan rusak
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Betul tuh bu,bahas bu❤❤"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Betull Bu jalan banyak lubang
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Giliran terpilih salah satu. Nanti janjinya beda 😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"biasa bae ari rek nyalon mah 11.12 jeng nmr 02 ...
korupsi korupsi korupsi ..."
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Keluarga KORUPSI😂😂😂😂😂😂😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Kata kata melulu Bu buktiya nihil kurang sesuey kata kata ibu
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Yah rakyat kecil mh hanya cmn mendengar dan menyaksikan. Sdh lelah
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Biasa ya sudah jadi ma lupa
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,noh sbelah Nona airin..mantan wakBupati Lebak..lawan nya mr.Dim2 mantan BupPandeglang😂😂😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,gklah airin trlalu arogan gk direkom ktua langsung loncat....
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,👍👍👍
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Bohong omong nya doang gde
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Contoh bapak prabowo, nggx banyak bicara, gx banyak minta dukungan yg gx iklas, tapi setalah jadi, beliau siap siaga"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Semua calon saat debat, saat kampanye mulut nya manis....berbicara program. Sampe berbusa. Tp klo dah jadi tutup mulut tutup mata. Well"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Jalan perkampungan di Pandeglang hampir semua ancur.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Ci bitung masih belok belok.tepatnya desa manglid
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Betul Bu betul
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Jangan pilih orang yg pintar ngomong...karena. Yg banyak omong biasanya suka bohong...mitos apa fakta?
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,betuuuuuul Bu
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Kalau di tangerang mh , kabel listrik lur mani pagejeut rungseb"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Keluarga Koruptor.pandai banget buatjanji Politik
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Aku mau jalur rel kereta di labuan-rangkasbitu diaktifkan kembali!!!
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Megawe gati kudu bayar...
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mantap bu.moga jadi
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,betul bu.sya ingin ibu yg  jadi.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Rusaak pandglang mah jln nya ancur setiap proyek hrs ada setoran ,"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Bu airin menang
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Eweh hartian milih oge jeng naon horeng 😅😅
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Omong kosong belaka 😂😂😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Di cek jalan DI desa Margamulyia 1 kec.cileles/Sajir.
Seperti kedokan KEBO/KERBAU..
jalan kp.Sengkoll."
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,buktikan jangan hanya ngomong😅😅😅😅
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Bu bangun bendungan kan banyak sungai biar industri perikanan da pertanian panen 3 x setahun, saya yakin sebagai pribumi banten potensinya luar biasa buat masyarakat"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Percuma percuma gak bakal di benerin
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Pokoknya kepala desa harus di audit
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Pandeglang,lebak,jalannya terkorup didunia"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Cawagub 02 kena mental😅, suami istri udh jadi bupati tapi jalan desa masih amcurrrr 😢"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,😅😅😅😅
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Klo ngomong enak prakteknya........... Noooool😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Insyaallah bu airin unggul telak di pandeglang,"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Manttaaapp bul iren
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Ngomong mah gampang... Betul? 😊
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Di jalan desa banyak hancur seperti kubangan keluarga kerbau saking panjangnya.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,😂😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Baru kali ini saya bingung milih siapa untuk guberner banten.. Dulu juga sama sih... 😂😂😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Saya siap mendukung airin
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mantap banget klu sendannya diya calon gubernur dipalembng Sumatra Selatan saya pasti dukung dan pilih ibuk ni semoga MBK jdi gubernur disana terpilih semoga sehat sellu Amin amin
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Bener banget. Jalan yg paling parah, alias rusak cuma ada di pndeglang. Kayak kubangan kebo. Kadang mikir,pndeglang trkenal dgn kota santri, pasti bnyak juga pjbatnya yg faham agama. Tapi knp pasilitas paling tertinggal dibnding yg lain"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Gak percaya
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"betul ap yg ibu ucapkan itu.pandeglang begitu""aja.bu."
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,😒
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Milih siapa binggung
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Tuh jalan di kp lwi buluh kc picung ,pandeglang udah ganti bupati  dan kades ber kali kali jln msh aja rusak,janji janji doang."
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Jangan cuma jangji desa Saya dari dulu g Ada beeubah y liat donk 🙏
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Krmarin kemana aja ibu
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,ngising janjidoang. mana bekasnya
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Betull bu jaln d padeglang ancurr
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Lah semua g terbukti, rakyat kecil cuma bisa menangis, 1 contoh beli pupuk mahal d persulit"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Jagonya Airin soal insfratruktur.inget ga dulu suaminya karena makan duit proyek insfratruktur.semoga beliau tidak seperti suaminya korupsi proyek jalan dari PT-nya sendiri.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Sama juga Tangsel dipimpin dia lagi dia lagi juga jalan gak bagus, bahkan jalan didepan Pemda Tangsel kalau hujan mengenang, kalau di Tangsel ada jalan lebar itu yg bangun pengembang kaya alam sutera, Summarecon, Bintaro jaya dll😅"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Pilih bang soni..
Biar sejalan dengan pusat prabowo sedang bersih2"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Saya asli serang, Istri asli pandeglang. Pas tau jln pandeglang masya allah . cuma ½nya dari jln di serang dh gtu bnyak lobangnya lagi . Pas gw tanyain istri siapa sh bupatinya.  Katanya istri dimyati yg skrng nyawagub.  Wkwkwk"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"mdh2an ga jdi kasih kesempatan buat putra putri daerah Banten yg lain,masih bnyak putra putri daerah Banten yg pintar2 jgn cma klrga nya Atut aja yg jdi (dinasti)..!!"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Yu kita kompak dukung ibu Airin biar ada kemajuan
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Nelen ludah kaya ng dimyati, terlaalu nih airin nyinggung ny😂"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Andra Domyati okay gubernur dan wakil gubernur .
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,bukti bukan ngomong aja...
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,udh lah jgn ngomong jalan... jalan rusak aja pada diem udh jadi mah...
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Apa ga malu dimyati yg jd bupati 10 th dan istrinya 10 th mana hasil pembangunannya
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,2 periode bupati pandglng jalan makin ancur
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Bicara blm jadi ... Intinya BKN sejahterakan rakyat dan membangun daerah TPI bangun dynasti .. yg KL ud berkuasa GK mau berenti ..
Gak cukup apa di Tangsel jd ratu 10 tahun ??? ISTIRAHATLAH KSH KESEMPETAN YG LAEN"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"BETUL AKUR BU AIRIN JOSS TOP,AKU DUKUNG SERANG BANTRN YES"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Wkk pandelang mh ajur dijajah keluarga dimyati, banten mau ikut hancur lebih luaskah dipimpin dia? 😂"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Sya dukung bu airin banten majuu
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Ngeri klo dongeng tentang pandeglang
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Kaya orang bener bicaranya sedangkan keluarganya banyak yang korupsi
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Cari duit harus pake duit😂😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Jln kpn sombong..desa mekar wangi kec sakti jln nya prah rusak ...
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Bu airin udah tua tetep cantik
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Kacamata awam saya sebagai penduduk Tangerang Banten berharap Gubernur Banten menaruh perhatian lebih ke wilayah Pandeglang dan Lebak karena perkembangan di dua kabupaten tersebut cukup lambat, wilayah administratif di Provinsi Banten hanya 8 di rasa tidak mustahil jika semua wilayah bisa dibangun secara maksimal dan setara, saya juga orang Kabupaten Tangerang tapi setiap ke Kabupaten Pandeglang kehidupan seolah berjalan begitu lambat"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,❤ mantap bu
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Sebaik-baiknya pemimpin adalah seorang laki-laki ☺️
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Coba dnk audit jalan desa senang hati kecamatan wanasalan dan jalan sukasari 2 di audit dan di tinjau pada calon pemimpin
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Bosen ....tie baheula kitu² baee,golopok , gool put baee.... menang eleh sarua baee"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Semoga Ibu Airin jd org no 1 di banten dan km mohon Ibu selalu perhatikan kami orang bawa 
Terutama pekerja
Anak kami bekerja hrs bayar 
Semoga Ibu terpilih amin"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,ratu atut ngapain aja dulu. malah korupsi.apalagi yang ini. omon omon doang
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Siap mendukung ibu Airin biar jln gk ancurrr
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Jlan maja Cikole smpe kadu gedong gunung putri smpe kadu kacang ajuuurr,, kadu gedong sampe lurus juga ajuurrr"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Semoga Airin pemenangnya
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,rano karno juga turut tanggung jawab dong
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Laah... Klrganya yg berkuasa.. Malah dia bongkar.. 😂😂😂.. Maaf bu skrg wktunya andra soni yg memimpin..
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Dah beredar satu paket 100 RB untuk dimyati&Andra Dewi&Iing,,yg diteken RT &RW. wkwkwkw menyala klg Mr dim"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mantap smoga terealisasi
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Iloveyoou.paade.kuu.jagoankuu
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Jgn mau percaya omongan nya, semua itu hanya mengejar kekuasaan,an, selanjutnya akan menindas rakyat, sadarlah rakyat, jgn targoda rayuan para calon calon itu,"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mantul ibu Airin
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Amin, siapapun yang jadi gubernur nya ... saya sebagai rakyat biasa, yang awam, minta tolong kalau bisa jalan kampung pasir, cikeusal perbatasan kampung sontrol tolong di perhatikan lagi jalan2 yang masih kurang penerangan jalannya minta tolong untuk di perbaiki, di pasangin lampu2 jalannya, jangan yang di pasang tiang2 wifi... terimakasih 🙏🙏"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Hidup sekolah geratis 😂
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Iya Bu Banten belum ada taman Margasatwa untuk wisata yg cocok Lebak  jarak tempuh tidak terlalu jauh dari Jakarta dari Lampung   ini cuma usul Bu aja   hehehe
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Betulll Lebak jahaa ga adak bukti
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Cantik doang lah
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Ngk yakin aku kan udah  ada gambaran ya  dari DPR  mau calon gubernur lagi blm ada bukti ya
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Saya tidak mau dinasti ndeh dan tidak mau dinasti atut/airin krn keduanya sama² dinsati di banten
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Dia lagi dia lagi,,,,😅😅,,,,,pak Wawan,, gimana kabar,,nyh buk,,,"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Jalan cadasari arah rego sangat parah,,di perbaiki baru sepotong sepoting,,padahal jalan ini jalan jalur ramai,,tapi jalan nya parah,,kaya nya kalau bawa orang mau melahirkan ke rumah sakit,keburu panik ,,akibat jalan blag blig blug,,"
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Setuju Bu airin
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Nio jalan dari padali menuju rancapinang ancur ...benerinn kalo bisa
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Betul bu jalan desa karang anyer ancur
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,1❤🎉
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Wawan bini nya kece banget ya
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Yg jelas dan yakin.yakan.menjadi calon gubernur Jawa barat.pasti kang Dedi mulyadi.karena apa.tahta dan jabatan akan di pegang oleh kang dedi.senua ini karena Allah SWT. SDH pasti.percayalah.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Kang Dedi Allah selalu ada .pasti akan JD gubernur Jawa barat.ayo kawan kang Dedi pasti bisa memperhatikan kalangan menengah ke bawah dan ke atas.
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,emg selama ini jln rusak yg mimpin siapa?
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Bu Airin cantik bgt Masyaallah 😇
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,😅😅😅😅😅 ujungnya cari peroyek semua nya
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Saya butuh lindungi gunung"" sawah dan laut...coba lihat sekarang bukti nya..."
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Siapapun gubernurnya yang penting ngurusin rakyatnya ok haes
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,ancur pandeglang mah bu
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Di pulau jawa yg nga ada kereta jarak jauh cuma di banten bu airin 🫵 kalo mudik naik kereta tut tut harus ke kajarta dulu
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"lapangan pekerja,an perbanyak, jangan bikin susah masyarakat tuk kerja di pandeglang buuu,😁"
